ID,SKU,Name,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global"
7260,CDM-8CA47E,"Épaulière violon Wolf Forte Primo",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Forte Primo",1,1,"Type produit",Épaulière,1,1,Taille,4/4-3/4,1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7264,CDM-A3AB8D,"Épaulière violon Wolf Forte Secondo 1/2-1/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Forte Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"1/2-1/4, 4/4-3/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7267,CDM-861BA2,"Épaulière violon Wolf Forte Secondo 4/4-3/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Forte Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"4/4-3/4, 1/2-1/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7271,CDM-9016D5,"Épaulière violon Wolf Forte Secondo 1/8-1/16",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Forte Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"1/8-1/16, 4/4-3/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7274,CDM-7766D9,"Colophane violoncelle Cecilia Rosin Signature Formula petite",Instrument,Violoncelle,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Signature Formula petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7279,CDM-D39B7B,"Colophane alto Cecilia Rosin Signature Formula petite",Instrument,Alto,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Signature Formula petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7284,CDM-7FC0B8,"Colophane violon Cecilia Rosin Signature Formula petite",Instrument,Violon,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Signature Formula petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7289,CDM-21D116,"Épaulière alto Kun Collapsible",Instrument,Alto,1,1,Marque,Kun,1,1,Modèle,Collapsible,1,1,"Type produit",Épaulière,1,1,Taille,"17""-15""",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7294,CDM-08B002,"Support de pique pour violoncelle Artino de bois d’érable",Instrument,"Violoncelle, Contrebasse",1,1,Marque,Artino,1,1,Modèle,,0,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,,0,0,Matière,Érable,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7296,CDM-1223C0,"Épaulière alto Wolf Forte Secondo",Instrument,Alto,1,1,Marque,Wolf,1,1,Modèle,"Forte Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"16"", 15""",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7300,CDM-81F199,"Étui de contrebasse Rapsody BC avec roues 1/2",Instrument,Contrebasse,1,1,Marque,Rapsody,1,1,Modèle,BC,1,1,"Type produit",Étui,1,1,Taille,"1/2, 3/4",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,"Avec roues",1,0,"Capacité archets",1,1,0,Roulettes,Oui,1,0,Variante,,0,0
7304,CDM-413FC9,"Étui de contrebasse Rapsody BC avec roues 3/4",Instrument,Contrebasse,1,1,Marque,Rapsody,1,1,Modèle,BC,1,1,"Type produit",Étui,1,1,Taille,"3/4, 1/2",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,"Avec roues",1,0,"Capacité archets",1,1,0,Roulettes,Oui,1,0,Variante,,0,0
7308,CDM-710ACE,"Étui de violon Rapsody forma 1/10 CSV002A 1/10 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,1/10,1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,"0,8 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7313,CDM-C8B0C7,"Étui de violon Rapsody forma 1/16 CSV002A 1/16 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,1/16,1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7318,CDM-EE544C,"Étui de violon Rapsody forma 1/16 CSV002A 1/16 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,1/16,1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7323,CDM-625A56,"Étui de violon Rapsody forma 1/8 CSV002A 1/8 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,1/8,1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7328,CDM-D095DC,"Étui de violon Rapsody forma 1/8 CSV002A 1/8 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,1/8,1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7333,CDM-796421,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7338,CDM-7FF9E5,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7343,CDM-C61907,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 Lilac/black Lila/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,"Noir, Lilas",1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7348,CDM-7CE164,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 /black Rosa/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,"Noir, Rose",1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7353,CDM-827233,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 /black Verde/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,"Noir, Vert",1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7358,CDM-61AF7C,"Étui de violon/alto Rapsody forma 4/4 – 14"""" CSV002A 4/4 Noir",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"4/4, 14""",1,1,Couleur,Noir,1,0,Matière,,0,0,Poids,"1,25 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7363,CDM-464355,"Étui de violon/alto Rapsody forma 1/2 – 12"""" CSV002A 1/2 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"1/2, 12""",1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7368,CDM-5BBEF1,"Étui de violon/alto Rapsody forma 1/2 – 12"""" CSV002A 1/2 Noir",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"1/2, 12""",1,1,Couleur,Noir,1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7373,CDM-BA4D28,"Étui de violon/alto Rapsody forma 1/2 – 12"""" CSV002A 1/2 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"1/2, 12""",1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7378,CDM-E47C07,"Étui de violon/alto Rapsody forma 1/4 – 11"""" CSV002A 1/4 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"1/4, 11""",1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7383,CDM-C646D6,"Étui de violon/alto Rapsody forma 1/4 – 11"""" CSV002A 1/4 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"1/4, 11""",1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7388,CDM-1E80C1,"Étui de violon/alto Rapsody forma 3/4 – 13"""" CSV002A 3/4 /black Burdeos/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"3/4, 13""",1,1,Couleur,"Noir, Bordeaux",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7393,CDM-B70766,"Étui de violon/alto Rapsody forma 3/4 – 13"""" CSV002A 3/4 /black bleu/noire",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"3/4, 13""",1,1,Couleur,"Noir, Bleu",1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7398,CDM-6B5365,"Étui de violon/alto Rapsody forma 3/4 – 13"""" CSV002A 3/4 Noir",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSV002A,1,1,"Type produit",Étui,1,1,Taille,"3/4, 13""",1,1,Couleur,Noir,1,0,Matière,,0,0,Poids,,0,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7403,CDM-4EE19F,"Épaulière violon/alto Wolf Super Flexible",Instrument,"Violon, Alto",1,1,Marque,Wolf,1,1,Modèle,"Super Flexible",1,1,"Type produit",Épaulière,1,1,Taille,4/4-3/4,1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7407,CDM-4FEE56,"Épaulière violon Pirastro KorfkerRest",Instrument,Violon,1,1,Marque,Pirastro,1,1,Modèle,KorfkerRest,1,1,"Type produit",Épaulière,1,1,Taille,4/4,1,1,Couleur,,0,0,Matière,Érable,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7416,CDM-96932D,"Support de pique pour violoncelle Artino de bois de palissandre",Instrument,"Violoncelle, Contrebasse",1,1,Marque,Artino,1,1,Modèle,,0,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,Palissandre,1,0,Matière,Palissandre,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7418,CDM-D33EC7,"Colophane violoncelle Cecilia Rosin A Piacere",Instrument,Violoncelle,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7424,CDM-7C7137,"Colophane violoncelle Cecilia Rosin Solo",Instrument,Violoncelle,1,1,Marque,"Cecilia Rosin",1,1,Modèle,Solo,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7431,CDM-6FEFE3,"Colophane alto Cecilia Rosin A Piacere",Instrument,Alto,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7437,CDM-2F210D,"Colophane alto Cecilia Rosin Solo",Instrument,Alto,1,1,Marque,"Cecilia Rosin",1,1,Modèle,Solo,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7444,CDM-5C6181,"Colophane violon Cecilia Rosin A Piacere",Instrument,Violon,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7450,CDM-F005A2,"Colophane violon Cecilia Rosin Solo",Instrument,Violon,1,1,Marque,"Cecilia Rosin",1,1,Modèle,Solo,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"24,5 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7457,CDM-19A570,"Épaulière alto Pirastro KorfkerRest",Instrument,Alto,1,1,Marque,Pirastro,1,1,Modèle,KorfkerRest,1,1,"Type produit",Épaulière,1,1,Taille,"15""",1,1,Couleur,,0,0,Matière,Érable,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7462,CDM-291507,"Étui pour archet violon/alto/violoncelle Artist VS-1 Noir",Instrument,"Violon, Alto, Violoncelle",1,1,Marque,Artist,1,1,Modèle,VS-1,1,1,"Type produit","Étui pour archet",1,1,Taille,,0,1,Couleur,Noir,1,0,Matière,"Fibre de carbone, Caoutchouc",1,0,Poids,"25 g",1,0,Forme,"Finition 3D",1,0,"Capacité archets",1,1,0,Roulettes,,0,0,Variante,,0,0
7465,CDM-FEF102,"Étui d’alto Rapsody forma CSL002A 16,5''",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSL002A,1,1,"Type produit",Étui,1,1,Taille,"16,5"", 16""-16,5""",1,1,Couleur,,0,0,Matière,,0,0,Poids,"3 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7470,CDM-03790C,"Étui d’alto Rapsody forma CSL002A 15,5''",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,CSL002A,1,1,"Type produit",Étui,1,1,Taille,"15,5"", 16""-16,5""",1,1,Couleur,,0,0,Matière,,0,0,Poids,"3 kg",1,0,Forme,Forme,1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7472,CDM-DCD6DE,"Colophane contrebasse Cecilia Rosin Firmer",Instrument,Contrebasse,1,1,Marque,"Cecilia Rosin",1,1,Modèle,Firmer,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7476,CDM-A5D20C,"Colophane contrebasse Cecilia Rosin Softer",Instrument,Contrebasse,1,1,Marque,"Cecilia Rosin",1,1,Modèle,Softer,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7480,CDM-922059,"Colophane alto W. E. Hill Premium",Instrument,"Violon, Alto, Contrebasse",1,1,Marque,"W.E. Hill",1,1,Modèle,"W. E. Hill Premium",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,Bois,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7484,CDM-EBD5FE,"Colophane violon W. E. Hill Premium",Instrument,"Violon, Alto, Contrebasse",1,1,Marque,"W.E. Hill",1,1,Modèle,"W. E. Hill Premium",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,Bois,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7488,CDM-46D7CF,"Épaulière violon Wolf Forte Secondo pour zurdos 1/2-1/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Forte Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"1/2-1/4, 4/4-3/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
