ID,SKU,Name,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global
4139,CDM-3598E9,Pirastro Evah Pirazzi – La – Light,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4141,CDM-1FA903,Pirastro Evah Pirazzi – La – Medium,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4143,CDM-047810,Pirastro Evah Pirazzi – Ré – Heavy,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4145,CDM-52C21F,Pirastro Evah Pirazzi – Ré – Light,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4147,CDM-31998A,Pirastro Evah Pirazzi – Ré – Medium,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4149,CDM-BC45A8,Pirastro Evah Pirazzi – Sol – Heavy,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4151,CDM-354777,Pirastro Evah Pirazzi – Sol – Light,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4153,CDM-505772,Pirastro Evah Pirazzi – Sol – Medium,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4155,CDM-04BFDD,Pirastro Evah Pirazzi – Do – Heavy,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4157,CDM-19ADF0,Pirastro Evah Pirazzi – Do – extralarga (Cordal ZMT) – Heavy,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4159,CDM-3F1246,Pirastro Evah Pirazzi – Do – Light,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4161,CDM-5DA3BA,Pirastro Evah Pirazzi – Do – Medium,Marque,Pirastro,1,1,Modèle,Evah Pirazzi,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4163,CDM-D17C6D,Pirastro Evah Pirazzi Gold – La,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Gold,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,or,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4165,CDM-FB8345,Pirastro Evah Pirazzi Gold – Ré,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Gold,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,or,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4167,CDM-EBFABA,Pirastro Evah Pirazzi Gold – Sol,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Gold,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,or,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4169,CDM-4F402B,Pirastro Evah Pirazzi Gold – Do – tungstène,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Gold,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4171,CDM-0DE719,Pirastro Evah Pirazzi Gold – Do – tungstène/argent,Marque,Pirastro,1,1,Modèle,Evah Pirazzi Gold,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4173,CDM-F79767,Pirastro Obligato – La – Boule amovible – Heavy,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,Boule amovible,1,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4175,CDM-7AEDFA,Pirastro Obligato – La – Boule amovible – Light,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Light,1,1,Attache,Boule amovible,1,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4177,CDM-A04093,Pirastro Obligato – La – Boule amovible – Medium,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,Boule amovible,1,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4179,CDM-C830C1,Pirastro Obligato – Ré – Heavy,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4181,CDM-681CB6,Pirastro Obligato – Ré – Light,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4183,CDM-D1536C,Pirastro Obligato – Ré – Medium,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4185,CDM-53578E,Pirastro Obligato – Sol – Heavy,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4187,CDM-E0A6E7,Pirastro Obligato – Sol – Light,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4189,CDM-6CFB38,Pirastro Obligato – Sol – Medium,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4191,CDM-F903C3,Pirastro Obligato – Do – Heavy,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4193,CDM-01EFF9,Pirastro Obligato – Do – Light,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4195,CDM-31ECF6,Pirastro Obligato – Do – Medium,Marque,Pirastro,1,1,Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
4197,CDM-755BFF,Pirastro Oliv – La – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,14'',1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4199,CDM-1B62DD,Pirastro Oliv – Ré – boyau/argent – Heavy – 14 1/2,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,"16""",1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4201,CDM-112961,Pirastro Oliv – Ré – boyau/argent – Medium – 14 1/4,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,"16""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4203,CDM-8B7D4C,Pirastro Oliv – Ré – boyau/or/aluminium – Heavy – 16 1/2,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4205,CDM-AA14EF,Pirastro Oliv – Ré – boyau/or/aluminium – Medium – 16 1/4,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,"15""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4207,CDM-64C558,Pirastro Oliv – Sol – Medium – 17,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,"17""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4210,CDM-D8FB8F,Pirastro Oliv – Do – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Oliv,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,14'',1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4212,CDM-D5D41A,Pirastro Oliv-Stiff – Ré – Medium – 17,Marque,Pirastro,1,1,Modèle,Oliv-Stiff,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,"17""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4214,CDM-3BD7AE,Pirastro Oliv-Stiff – Sol – Heavy – 16 1/2,Marque,Pirastro,1,1,Modèle,Oliv-Stiff,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4216,CDM-A63487,Pirastro Oliv-Stiff – Sol – Medium – 16 1/4,Marque,Pirastro,1,1,Modèle,Oliv-Stiff,1,1,Instrument,Alto,1,1,Corde,Sol,1,1,Taille,"15""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4218,CDM-1F00AB,Pirastro Oliv-Stiff – Do – Medium – 21,Marque,Pirastro,1,1,Modèle,Oliv-Stiff,1,1,Instrument,Alto,1,1,Corde,Do,1,1,Taille,"16""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,douce,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,moyenne,1,1,Temps de rodage,long,1,1
4220,CDM-038588,Pirastro Passione – La – boyau/aluminium – Heavy – 14 1/2,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,"16""",1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
4222,CDM-DB63C9,Pirastro Passione – La – boyau/aluminium – Medium – 14 1/4,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,"16""",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
4224,CDM-3D0F6B,Pirastro Passione – La – boyau/aluminium – Light – 14,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,14'',1,1,Tension,Light,1,1,Attache,,0,1,Âme,boyau,1,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
4226,CDM-349940,Pirastro Passione – La – acier/acier chromé – Boule amovible – Heavy,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Heavy,1,1,Attache,Boule amovible,1,1,Âme,acier,1,1,Filage,acier chromé,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
4228,CDM-ED7533,Pirastro Passione – La – acier/acier chromé – Boule amovible – Medium,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,La,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,Boule amovible,1,1,Âme,acier,1,1,Filage,acier chromé,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
4230,CDM-8B09D0,Pirastro Passione – Ré – Light – 3/4,Marque,Pirastro,1,1,Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,Ré,1,1,Taille,14'',1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
